"user_id","anime_id","rating"
192447,34136,8
192448,7669,6
192462,21647,9
192483,20507,8
192488,11701,8
192488,23281,7
192515,17251,10
192620,578,7
192702,4722,9
192708,31636,5
192709,3972,8
192801,10298,8
192810,31927,6
192810,35203,6
192840,1604,10
192869,2924,9
192937,11701,7
192956,32998,6
192989,3271,7
193020,1535,9
193050,1195,10
193080,40902,6
193092,11887,7
193139,37958,9
193147,17831,4
193212,4896,8
193214,23847,10
193218,28677,9
193241,1951,7
193314,9936,5
193337,13429,7
193353,481,7
193362,2969,7
193364,6166,6
193389,430,8
193409,34662,5
193561,19285,6
193568,37926,7
193590,37141,7
193634,9493,6
193794,1535,8
193803,3420,7
193876,33433,5
193910,14719,9
193971,8666,9
194045,3167,8
194108,31091,6
194134,19429,6
194227,7054,10
194289,6324,8
194338,941,7
194346,30363,4
194349,20159,8
194531,16049,9
194546,3615,5
194585,7647,8
194595,19489,7
194692,13403,7
194696,32526,7
194719,10920,6
194759,16706,8
194759,7817,7
194781,37458,6
194794,13939,8
194839,27655,7
194932,164,10
195082,531,9
195084,2593,7
195106,15439,8
195257,7193,10
195269,9130,10
195284,31964,7
195294,37141,9
195355,15565,6
195371,38408,10
195372,12189,9
195402,34497,5
195409,11135,10
195442,4722,10
195456,15735,7
195468,3783,8
195490,853,4
195540,2994,10
195565,249,6
195567,30654,8
195620,12883,8
195631,25015,9
195686,30,7
195724,31240,10
195732,5114,9
195853,17247,6
195880,572,6
195886,4722,9
196001,28249,8
196047,8129,7
196055,14741,8
196058,17,8
196074,8074,10
196088,813,8
196132,31722,7
196137,11433,9
196138,3901,8
196199,33095,8
196235,37491,10
196269,30296,8
196303,16774,10
196325,4059,6
196344,31798,6
196359,22859,9
196384,28617,7
196425,32485,8
196450,2904,10
196451,3342,8
196464,1222,9
196492,40591,10
196525,101,7
196674,27899,7
196679,11701,8
196714,245,9
196725,23283,8
196752,1691,7
196765,407,8
196841,9675,6
196849,271,7
196855,27831,10
196862,5114,9
196910,20159,7
196912,32937,9
196944,37450,8
196962,28791,7
196991,25777,8
196999,2112,7
197053,23847,8
197070,10165,7
197103,20053,5
197192,12729,8
197231,10793,10
197239,16,8
197321,756,10
197355,9330,2
197368,8769,8
197368,29163,7
197372,27775,9
197372,29785,9
197410,11771,8
197420,38992,7
197440,5114,10
197477,4898,8
197483,17821,6
197503,19221,8
197546,34481,7
197565,2167,10
197609,15689,10
197612,41226,5
197672,32995,6
197742,6746,10
197778,35507,8
197778,35203,7
197798,16051,9
197842,27775,9
197892,1699,8
197951,29095,8
198015,34389,7
198037,9062,6
198037,13807,5
198038,30831,7
198039,10379,7
198047,14719,9
198055,13759,9
198095,34100,6
198099,34863,7
198138,21995,9
198152,6512,8
198162,6213,7
198240,9000,6
198300,31240,8
198325,39198,7
198381,25013,8
198449,10087,7
198453,1335,8
198481,4975,6
198481,11757,7
198501,898,7
198526,2488,6
198565,11843,4
198572,19669,8
198582,28851,9
198610,6169,7
198644,2156,10
198647,1531,7
198678,31389,7
198718,4765,6
198774,34933,7
198809,14227,6
198824,1565,7
198845,36882,8
198855,8142,6
198863,2060,5
198889,25013,7
198989,33142,4
199017,12189,8
199067,9062,8
199164,13357,9
199220,30276,9
199248,20787,7
199255,30123,10
199259,195,9
199293,6512,10
199300,4752,7
199344,166,3
199344,34611,8
199359,21881,4
199423,9260,7
199428,37985,10
199447,7472,8
199449,5081,8
199518,777,10
199541,15989,8
199670,870,8
199673,531,7
199733,10397,7
199779,1519,8
199788,1689,8
199790,9750,4
199813,3002,8
199826,7338,9
199826,36726,6
199826,31931,6
199849,98,7
199864,7817,5
199896,8525,9
199970,2784,8
199988,1215,6
200009,34389,10
200043,880,9
200108,853,10
200120,34338,9
200149,60,8
200173,7724,6
200261,23199,7
200280,27899,10
200292,4415,6
200303,7338,8
200349,530,3
200430,30276,6
200469,30991,8
200476,509,7
200524,31588,7
200551,227,8
200553,9790,7
200599,7311,8
200672,37281,8
200688,2471,7
200769,14467,8
200824,17265,8
200835,225,4
200864,16001,7
200897,1380,6
200982,4282,6
200993,597,10
201018,24765,8
201019,11737,6
201047,11741,10
201096,5682,8
201117,12445,7
201169,12431,10
201172,38826,8
201178,2966,9
201223,37105,8
201342,1943,9
201349,15037,7
201351,23421,7
201380,20931,6
201387,10620,9
201392,13939,9
201429,186,7
201502,30831,9
201507,6919,7
201572,33486,8
201579,32902,10
201582,37965,10
201672,20,9
201690,33478,7
201701,22043,6
201721,31229,7
201732,18679,8
201759,4938,9
201836,25777,10
201877,31646,9
201884,1575,9
201918,11757,8
201923,790,7
201927,10794,9
202023,6922,7
202044,6922,9
202044,732,9
202053,1689,9
202114,25781,8
202152,11741,10
202158,32607,8
202218,245,9
202243,8857,7
202261,13601,8
202316,7474,3
202323,12187,8
202323,1841,6
202393,17082,6
202442,28755,7
202487,23289,8
202515,1829,8
202554,54,8
202654,35073,8
202676,10999,6
202689,37087,5
202710,38101,6
202717,1568,6
202865,28121,6
202925,21679,6
202949,9756,7
202952,20473,6
202980,2787,10
202985,437,10
202990,31478,8
202992,18195,8
202993,226,9
203061,36098,9
203076,11843,10
203109,34599,7
203123,8557,5
203166,6637,9
203178,16782,10
203200,19815,10
203201,28677,10
203292,3342,10
203302,14829,8
203320,23321,9
203406,1840,8
203418,223,7
203453,39380,1
203463,5065,5
203470,892,7
203485,35790,9
203534,31478,7
203547,37208,9
203607,4192,8
203636,1699,4
203721,36949,8
203740,8063,10
203768,1519,8
203820,15451,10
203920,32182,8
203978,35079,7
204023,15689,8
204037,8074,6
204041,5630,8
204130,20365,6
204139,30014,8
204170,31378,5
204274,1575,9
204336,9756,9
204375,34465,5
204454,22535,9
204465,30016,7
204484,2889,7
204509,33589,8
204556,22101,8
204556,18897,8
204578,31240,7
204624,35838,9
204636,38408,10
204715,241,7
204746,5177,6
204877,4654,9
204877,24627,4
204895,22663,6
204906,7054,8
204911,7592,10
204992,4618,10
205000,16866,7
205106,5315,8
205124,10553,3
205163,10897,9
205192,28223,9
205193,149,7
205201,28701,7
205241,3927,9
205279,35760,10
205296,6372,9
205317,13759,6
205341,19391,7
205373,5909,10
205384,1727,6
205422,38790,7
205428,30544,8
205433,7791,7
205440,198,7
205464,36475,6
205561,1840,7
205570,67,5
205574,6165,7
205616,2164,9
205667,304,9
205688,24655,7
205757,14741,8
205840,6547,7
205840,28497,7
205885,3493,5
205938,18713,8
205981,6594,7
205983,974,5
205984,9999,10
205987,36124,8
206003,4155,7
206005,31245,8
206022,8074,8
206035,6634,8
206062,4196,8
206073,6205,7
206087,39959,7
206123,34126,7
206172,4472,10
206222,20,8
206259,15225,7
206324,934,10
206346,37999,8
206413,14741,10
206469,38040,8
206500,5194,10
206575,10029,9
206580,15537,10
206641,37799,4
206689,22319,7
206706,34318,8
206751,3503,10
206784,231,6
206812,23701,5
206823,189,8
206829,11597,9
206844,9253,10
206874,900,6
206885,15379,6
206915,18153,8
206991,889,7
207015,36792,7
207020,9907,7
207049,37521,9
207058,6122,8
207065,1956,9
207068,32189,9
207095,2166,8
207095,1726,8
207103,38883,10
207189,14741,10
207223,21995,7
207316,32615,9
207320,3655,5
207361,31043,8
207428,14663,5
207455,3135,6
207457,918,10
207529,37779,9
207530,36914,6
207530,6444,9
207623,16049,9
207658,32,9
207697,40595,2
207778,14811,8
207813,19111,8
207828,857,7
207917,16498,9
207940,9253,10
207970,609,3
207986,8888,8
208030,5042,10
208133,30276,7
208155,31297,8
208212,245,10
208324,318,5
208335,32648,10
208365,12189,9
208387,1689,7
208404,35363,8
208427,16528,9
208451,5464,7
208475,853,9
208506,12685,7
208518,23317,9
208555,30749,10
208633,9756,5
208646,9617,9
208674,2144,4
208723,226,10
208733,40496,8
208755,3011,3
208787,442,9
208791,8311,6
208794,1956,9
208939,31646,9
208960,20899,7
208961,1205,8
208979,2225,6
209028,30296,6
209061,811,7
209132,31405,6
209197,11757,5
209197,524,4
209225,28121,7
209234,20,8
209264,34136,4
209264,37510,10
209300,8074,7
209306,34799,6
209382,10163,7
209405,18857,3
209410,6114,9
209496,11013,10
209502,2164,8
209503,14189,8
209504,585,9
209545,899,6
209591,34591,10
209604,22123,8
209609,9756,10
209677,33019,4
209693,32827,6
209693,37515,9
209722,3470,4
209729,28825,6
209749,12413,8
209809,7088,7
209921,28405,10
209921,35860,9
209933,322,8
209937,32686,6
209953,2508,9
209987,7817,5
210020,1887,9
210044,40436,7
210053,32801,8
210069,18753,9
210098,17729,8
210149,17549,9
210190,2025,6
210206,5081,9
210236,1829,8
210238,13367,6
210286,6946,8
210325,33201,5
210352,39195,9
210352,15197,8
210397,8626,4
210430,208,5
210447,9734,7
210490,26055,9
210500,4059,7
210525,13601,8
210586,19489,10
210618,2397,8
210690,6772,6
210796,3702,8
210959,977,2
210963,9065,8
210997,34277,8
211011,35069,6
211095,4726,8
211149,33206,7
211150,48,6
211150,986,8
211159,2966,9
211367,40302,1
211395,5958,10
211447,721,8
211472,33,10
211498,30015,7
211541,813,8
211571,30363,7
211679,20,10
211693,7647,4
211746,11061,9
211755,249,7
211765,603,4
211781,7647,8
211817,38656,4
211824,12549,7
211867,39565,9
211879,28891,9
211892,169,7
211994,33743,5
212030,1977,10
212036,15809,3
212124,3702,8
212137,5081,8
212184,20723,6
212237,20785,8
212246,24,8
212267,9919,4
212349,31043,7
212367,37302,5
212375,2248,5
212419,1723,8
212422,39651,8
212434,6746,6
212451,16498,9
212494,90,8
212502,28907,10
212544,34881,9
212677,226,10
212754,50,7
212755,40532,5
212764,5764,8
212795,22877,9
212844,13807,6
212887,6880,6
212895,34881,8
212941,4650,8
213069,2952,9
213136,28171,9
213137,3784,10
213139,4898,6
213245,597,8
213258,2994,7
213264,35183,7
213296,38040,6
213303,467,8
213331,22961,5
213338,12355,10
213390,4477,9
213468,8074,7
213478,3466,8
213490,3901,8
213587,5039,8
213608,34504,8
213680,32615,10
213680,34403,10
213681,1691,9
213696,5081,7
213728,57,10
213742,4166,9
213801,32182,8
213822,34618,7
213824,65,9
213847,7148,5
213951,704,6
213959,17265,6
213959,39940,7
213978,4280,9
214041,3366,9
214099,2167,8
214100,36864,10
214132,4059,8
214153,34984,8
214190,5112,5
214217,15891,6
214236,855,6
214240,20785,3
214262,34134,10
214333,17513,1
214388,4195,6
214392,2034,8
214440,9253,10
214497,26243,6
214519,11741,8
214543,30544,7
214545,27,8
214580,2993,8
214599,23273,8
214640,11771,7
214646,3135,7
214675,38483,7
214699,889,9
214802,36474,10
214822,260,8
214860,762,8
214865,22199,6
214888,11013,5
214927,11111,9
214992,25283,4
214999,1117,6
215027,37349,9
215051,1120,8
215056,18497,9
215132,1,10
215152,19769,1
215156,32182,9
215184,9253,10
215187,30123,6
215209,17729,8
215248,18397,7
215251,14513,7
215266,6890,6
215273,38656,7
215276,1519,10
215288,14575,7
215311,18441,10
215334,30503,9
215337,32467,2
215388,8630,4
215421,2025,8
215496,6531,7
215496,9041,8
215497,35557,9
215512,34822,4
215519,1686,7
215566,2252,2
215597,41433,7
215604,585,9
215650,31043,7
215658,523,10
215676,4365,6
215713,22265,6
215721,10578,6
215784,16005,8
215895,2889,10
215913,23283,9
215967,30911,7
215972,15117,7
215992,23199,9
216000,7593,8
216007,32182,7
216022,32935,7
216036,16498,9
216088,37786,7
216093,25159,8
216112,37779,8
216205,5678,9
216219,1138,7
216273,33095,10
216339,323,10
216372,6747,5
216377,40454,7
216431,837,9
216450,3784,7
216471,4155,9
216504,1689,4
216526,1020,6
216533,22273,9
216537,35639,6
216589,27829,7
216599,16001,8
216721,32615,8
216728,20785,10
216732,934,7
216749,9756,10
216810,14345,10
216829,8676,8
216877,7791,8
217082,4896,7
217084,1698,8
217092,9253,6
217104,8142,7
217116,2360,5
217119,17074,8
217245,37210,7
217261,21431,5
217385,35557,9
217416,114,10
217528,856,8
217663,154,6
217677,28891,9
217726,7058,8
217753,9756,10
217806,39583,4
217849,45,10
217858,14289,7
217889,2963,8
217893,137,5
217936,2418,9
217950,9041,8
217985,905,9
218006,8876,6
218011,31478,9
218018,6547,10
218089,19769,2
218098,1575,7
218111,20541,9
218139,4901,7
218157,24415,10
218196,8577,7
218271,4884,7
218315,20507,7
218318,22199,7
218345,71,9
218371,11319,10
218425,34134,7
218472,35503,7
218486,687,9
218506,31043,8
218510,6795,8
218593,32083,5
218626,18897,8
218628,17551,6
218633,199,8
218679,18671,8
218726,4181,10
218770,28387,8
218774,11499,7
218784,101,4
218814,15605,4
218906,11747,4
218907,22535,9
218924,30885,7
218938,22535,8
218988,1840,10
219023,20545,8
219047,35346,4
219048,40974,7
219073,2002,8
219081,33352,10
219084,1536,5
219089,38529,5
219154,31988,9
219164,4437,9
219169,30296,8
219178,37055,8
219202,4012,6
219235,37232,7
219288,895,8
219320,2993,5
219324,37141,8
219370,5593,9
219414,32729,6
219455,10213,7
219458,2494,6
219532,19815,8
219535,21877,7
219566,18295,5
219619,9289,10
219666,33095,9
219695,11665,9
219715,205,7
219735,3712,10
219745,2472,6
219819,28883,8
219819,10218,9
219876,3053,5
219876,23199,7
219892,14719,8
219895,28121,8
219956,918,10
219976,120,10
219982,41312,7
219995,10080,8
220032,20931,7
220060,34134,8
220096,28497,8
220142,2759,10
220190,41226,7
220211,19163,6
220325,19195,3
220355,37347,10
220428,18897,8
220437,9065,6
220438,4548,7
220451,31553,7
220463,93,10
220487,899,7
220502,4214,7
220537,32281,10
220563,38691,10
220572,6802,9
220633,12531,9
220655,24833,6
220897,40591,8
220936,2952,6
220974,71,7
220988,2117,5
221018,35062,8
221054,18247,8
221086,8630,5
221090,270,8
221108,198,8
221161,37890,7
221171,18245,10
221232,1818,7
221249,19815,10
221269,5114,10
221335,19315,1
221344,21405,8
221362,2542,6
221410,4224,9
221424,227,9
221457,24365,8
221482,16498,9
221507,1731,10
221513,11759,8
221572,10793,8
221621,20365,3
221659,28171,7
221683,33486,8
221712,4726,9
221765,33161,7
221783,4094,9
221791,2025,8
221861,801,9
221861,31580,8
221893,1887,6
221898,3692,4
222048,1,9
222070,7088,8
222079,528,6
222097,29803,8
222148,19429,5
222149,10800,8
222183,14467,8
222207,740,10
222324,21881,5
222334,856,8
222364,205,8
222369,38020,6
222397,30,2
222467,6045,6
222469,31757,9
222475,16610,1
222476,12355,9
222571,1469,7
222575,24543,10
222674,1351,3
222679,31478,8
222680,22199,8
222682,11701,7
222698,34933,8
222714,13759,8
222721,21431,4
222825,6213,8
222834,35006,5
222853,3901,8
222853,1619,6
222894,15323,9
222898,1119,7
222920,15225,7
222974,20,7
223012,25731,9
223031,30123,7
223084,15689,8
223089,4081,10
223099,35376,7
223124,38659,8
223140,17831,7
223178,8934,8
223182,1094,5
223232,9989,6
223277,33475,8
223324,21877,7
223408,1840,10
223497,23199,8
223592,32281,7
223597,28891,9
223701,13759,7
223770,430,7
223834,38483,8
223926,12029,7
223968,32083,2
223994,31722,9
224047,11933,8
224083,34798,10
224140,513,10
224185,523,7
224201,35466,8
224210,11771,10
224257,39017,9
224343,23281,7
224400,36962,8
224434,32268,4
224457,6573,5
224457,9379,4
224477,10620,7
224481,208,5
224498,20785,3
224500,29,9
224503,40542,9
224514,30015,9
224516,227,7
224608,659,10
224623,23427,7
224648,18001,8
224655,31964,10
224684,15125,6
224732,145,8
224765,1210,7
224786,37510,8
224787,9608,3
224788,10578,6
224809,11867,2
224849,11757,4
224866,5114,9
224888,31376,7
224908,71,8
224911,5493,7
224974,21879,6
225001,9922,6
225012,7674,8
225035,13161,6
225061,10408,8
225088,552,9
225120,4975,8
225160,6547,8
225214,31636,6
225250,26443,7
225296,120,5
225330,4884,10
225338,7338,8
225340,36456,7
225377,14807,8
225397,37806,7
225445,25157,7
225672,39495,7
225682,38555,8
225730,16664,8
225737,15197,8
225781,953,8
225910,31706,7
225935,3420,6
225969,12893,7
226011,3258,4
226042,5680,6
226072,13161,7
226107,9513,9
226230,38262,10
226244,6746,8
226264,7782,2
226286,6746,7
226292,13055,5
226335,12175,8
226387,33486,8
226432,10918,10
226461,263,10
226499,8424,8
226501,32625,7
226501,29758,4
226510,3229,6
226510,20359,6
226538,15323,8
226549,10172,5
226603,23279,5
226610,10397,6
226638,37095,10
226778,32899,5
226849,20673,8
226874,550,5
226910,73,8
226915,30015,5
226976,13469,9
227019,30902,9
227119,27411,7
227136,23283,9
227140,24357,7
227154,11235,6
227154,40397,6
227168,656,9
227176,5530,8
227192,2205,2
227239,15583,7
227239,15809,9
227266,5832,6
227275,31043,9
227281,3456,8
227303,16524,8
227307,921,7
227333,20449,2
227342,895,10
227372,1689,5
227420,34279,9
227483,16355,6
227528,39587,8
227643,10379,10
227716,21995,7
227724,31997,10
227742,31859,10
227782,10408,7
227822,16894,8
227829,13469,6
227834,433,8
227907,3015,7
227943,30925,7
227946,32542,8
227976,5152,8
228023,464,8
228040,31043,9
228056,33036,6
228101,24175,5
228159,10578,5
228207,11741,9
228208,2993,7
228238,9331,8
228247,4177,8
228265,8675,8
228265,35849,8
228293,4654,7
228446,19163,9
228460,33075,7
228460,12729,8
228465,464,10
228506,57,8
228511,32648,7
228556,34902,9
228597,34096,10
228747,6512,9
228760,44059,10
228775,18671,8
228784,2593,8
228785,10417,6
228820,25777,9
228899,11843,8
228953,15315,9
228985,9756,10
228990,464,8
229067,12175,9
229115,36896,9
229156,320,6
229166,35760,9
229221,16099,10
229251,16498,9
229275,14075,10
229342,30,8
229364,12149,5
229372,33206,7
229427,14345,7
229464,17699,8
229464,987,5
229467,10380,7
229474,10800,8
229483,14353,8
229562,28677,10
229582,25687,7
229603,11491,4
229608,40716,7
229645,10628,8
229733,834,8
229805,659,7
229808,1995,4
229897,37086,7
229916,548,5
229945,7662,6
229980,31636,7
229993,317,8
230088,38476,8
230177,5114,8
230200,14713,8
230211,4224,8
230237,3958,6
230247,31240,9
230294,28223,9
230316,34822,8
230336,5593,8
230346,28617,7
230403,13183,9
230406,23283,8
230434,4063,9
230454,4224,9
230454,199,8
230482,2460,9
230758,1722,7
230805,14741,6
230815,469,9
230818,6954,8
230862,3089,7
230896,1535,10
230939,42187,8
230942,193,8
230943,7054,8
230944,23233,9
230945,687,6
230995,994,6
231000,11757,8
231044,31737,7
231090,21855,7
231160,586,9
231173,12671,7
231175,31404,7
231257,28215,7
231257,593,10
231316,32281,9
231344,29803,4
231344,37449,5
231412,8599,6
231412,6573,10
231472,10793,7
231541,14407,8
231558,1017,8
231591,1060,7
231677,36456,10
231723,2539,7
231764,37086,9
231773,120,8
231802,25397,8
231863,37621,6
231871,35972,8
231891,486,7
231910,23755,9
231923,2985,8
231923,159,7
231986,12449,5
232023,41353,5
232068,31680,7
232068,33206,8
232080,20709,10
232083,1575,8
232149,572,10
232179,4654,8
232245,33814,6
232261,8129,10
232269,2547,8
232312,34525,6
232319,64,9
232327,30385,8
232390,882,8
232490,6547,6
232527,21647,8
232534,3366,4
232559,10793,8
232622,34612,7
232691,740,3
232742,189,8
232761,25429,6
232797,21843,8
232813,25157,3
232842,1142,9
232900,5690,10
232900,254,10
232929,4181,9
232994,1921,8
233002,10456,4
233027,34497,5
233033,28851,9
233033,14467,8
233071,32949,6
233127,2174,7
233202,14513,8
233214,32262,1
233231,30307,8
233247,10622,10
233264,33309,6
233317,2235,7
233328,16273,7
233341,5835,4
233377,12115,10
233468,13663,6
233477,1735,8
233491,33489,10
233568,25013,9
233569,1222,10
233599,416,7
233602,5150,8
233626,9989,10
233626,13663,9
233661,38524,10
233671,11235,7
233694,18523,7
233694,14813,8
233742,29067,7
233769,32935,9
233896,30296,7
233904,28669,9
233980,22865,6
234009,6007,9
234015,6114,8
234029,2904,9
234037,995,9
234056,5680,5
234128,29617,1
234175,34933,7
234189,21557,7
234198,20031,10
234200,9756,8
234238,5114,7
234341,39547,7
234395,14967,7
234420,28497,9
234434,33253,8
234444,21273,7
234478,33589,8
234482,16211,8
234511,595,9
234535,11981,9
234569,5114,10
234618,6007,8
234620,16592,6
234633,3470,8
234698,2768,8
234705,6023,3
234711,17747,7
234712,246,10
234724,31704,6
234733,4107,9
234785,31380,7
234799,14813,9
234803,12189,8
234850,1639,8
234924,317,6
234931,12189,8
234992,298,6
234999,93,8
235053,733,6
235077,11499,7
235106,24701,10
235120,10620,7
235121,34798,8
235135,32902,7
235200,740,10
235204,35639,8
235222,866,7
235271,9617,9
235314,2205,4
235315,5118,7
235317,6954,7
235340,23273,9
235345,37396,7
235357,38145,8
235357,27989,10
235375,35076,7
235396,2248,5
235441,16592,7
235478,37095,9
235514,32182,8
235551,431,10
235573,36548,6
235597,10568,9
235680,15315,8
235685,1210,10
235690,34350,7
235719,33372,8
235751,40839,6
235779,10849,6
235780,20159,10
235780,21659,9
235827,6351,7
235851,785,7
235932,10793,6
235938,834,6
235973,37675,8
236011,21273,4
236016,10080,9
236041,2131,3
236045,5680,10
236060,10408,8
236067,15689,8
236119,37497,10
236142,19211,7
236207,445,6
236389,10213,10
236412,9220,8
236435,512,10
236541,23277,9
236546,2418,6
236574,10793,1
236585,34134,7
236594,11241,8
236633,11499,7
236648,11759,9
236664,14515,3
236687,28851,10
236713,31629,8
236713,38663,9
236764,479,10
236764,26243,10
236771,11771,8
236853,6594,8
236902,16782,8
236954,14833,8
237043,1836,7
237062,4793,9
237101,9888,9
237134,3588,8
237183,1104,7
237191,897,9
237222,12967,7
237225,7017,5
237293,875,9
237410,1270,7
237438,38030,7
237498,32281,7
237554,807,10
237574,10477,6
237576,10260,5
237659,27775,9
237670,17895,8
237675,31758,8
237676,31704,10
237681,1536,7
237698,22507,10
237710,2553,6
237722,68,7
237856,72,9
237860,1840,10
237872,11741,7
237959,35413,8
238107,10033,9
238122,1690,8
238125,37105,8
238180,18095,7
238219,934,9
238225,34914,6
238238,12403,10
238303,31240,10
238323,502,9
238408,1580,3
238435,449,9
238441,28999,7
238454,18153,7
238459,8888,5
238496,15417,9
238511,1482,9
238536,15751,9
238539,355,7
238539,13333,8
238575,1953,7
238621,37175,8
238639,32827,8
238646,31722,5
238704,34240,8
238827,1762,6
238827,40569,7
238840,76,9
238914,32887,6
238925,6512,8
238951,31500,4
238966,4038,8
238985,18897,5
239003,36633,9
239094,16870,8
239146,1699,5
239164,16782,8
239187,2593,4
239210,2759,7
239216,23281,7
239248,39597,4
239262,15039,7
239297,36511,6
239359,16894,8
239440,10790,9
239447,136,9
239475,17074,8
239502,31181,6
239512,1535,7
239539,2581,10
239545,4224,10
239550,4999,9
239566,2217,8
239598,14719,8
239601,34626,8
239603,11783,6
239633,41226,7
239665,28883,8
239665,40221,7
239677,15225,10
239744,40839,7
239763,21939,10
239810,10087,7
239826,32935,9
239834,30240,8
239834,23755,9
239909,210,6
240010,11703,5
240024,1117,8
240056,6213,6
240128,2203,8
240152,11741,8
240159,527,6
240332,15437,9
240334,1118,3
240358,7338,10
240375,19815,5
240382,3002,5
240387,32551,7
240387,430,7
240425,15377,7
240425,2267,6
240453,916,5
240489,39112,10
240587,3511,4
240625,23283,9
240642,30831,8
240652,114,8
240743,11759,8
240773,6609,8
240800,34734,6
240816,10578,7
240831,27899,6
240843,1882,6
240910,11111,6
240910,790,7
240912,17265,9
240925,34542,9
240944,4224,10
240982,5333,5
240993,790,8
241064,165,10
241079,38524,10
241144,40974,5
241156,2470,8
241159,13859,6
241185,2904,10
241268,6336,10
241284,1699,10
241296,18679,7
241437,24405,10
241468,443,9
241521,37171,9
241522,30123,7
241556,245,10
241557,40489,7
241557,40060,8
241655,12581,6
241668,4654,5
241668,7870,7
241689,29941,6
241734,12549,7
241786,2476,6
241789,31646,8
241798,4970,7
241815,30831,9
241852,20507,8
241866,32667,6
241892,28755,8
241897,8074,6
241932,2759,7
241957,33487,7
241974,1117,8
241979,13659,4
241986,27899,9
242014,28677,8
242037,37188,6
242051,199,5
242141,133,9
242332,15197,7
242387,15863,7
242397,936,6
242441,14397,9
242482,38810,5
242537,11111,4
242559,14653,8
242589,6372,9
242605,4898,10
242763,72,6
242776,10165,8
242825,17265,8
242941,154,9
242959,41345,9
242991,4472,9
243001,34279,9
243016,8841,8
243053,738,5
243057,29067,7
243066,30795,8
243195,849,7
243245,21431,8
243293,40839,8
243325,267,7
243355,597,10
243369,550,7
243408,12501,5
243417,10163,6
243447,849,10
243470,25879,8
243562,24277,9
243611,1818,9
243643,5114,8
243697,35860,7
243701,269,8
243749,32937,8
243763,971,8
243768,23673,6
243837,32937,6
243896,28977,9
243913,13263,7
243924,534,8
243966,14967,7
243982,33581,3
244044,27787,7
244099,1642,8
244104,934,6
244116,1689,8
244123,37956,9
244205,33964,5
244206,16782,8
244231,49,7
244297,14027,6
244303,6064,7
244337,3010,7
244354,8536,10
244400,39196,9
244477,35262,8
244480,16524,6
244555,33203,7
244607,28623,7
244649,28851,10
244718,31741,8
244774,31,7
244793,3784,7
244912,10408,9
244920,32615,10
244923,31043,9
244958,38915,5
244976,6880,10
244977,15583,8
244999,28171,9
245056,31378,7
245064,35608,8
245084,38524,10
245138,20507,7
245144,243,8
245151,4872,6
245167,11757,9
245174,36633,10
245179,19369,10
245182,227,5
245227,27,8
245354,40397,8
245359,161,7
245359,165,8
245369,9919,6
245375,30206,5
245442,24765,10
245456,20785,8
245466,10357,8
245481,33352,8
245508,32951,8
245527,2670,7
245568,8424,6
245576,16397,5
245606,50,7
245621,270,8
245672,10937,9
245725,10536,5
245777,1747,7
245782,10491,1
245861,5680,9
245863,4224,8
246021,24833,9
246046,33731,6
246080,24833,7
246134,11577,9
246155,31139,7
246228,853,10
246244,3225,8
246244,1568,9
246408,17505,7
246439,8074,8
246468,34280,9
246551,4382,6
246554,877,9
246559,35247,9
246568,35847,6
246579,242,7
246678,11597,9
246686,6172,8
246691,23333,6
246754,31043,10
246877,28819,9
246883,24703,8
246887,5680,8
246900,32380,7
246952,10218,10
247033,4835,7
247090,35790,4
247097,4280,7
247099,14741,8
247160,33475,6
247181,33489,10
247186,8675,8
247204,12355,7
247220,12175,6
247244,30694,6
247274,9395,8
247405,13599,7
247419,34497,5
247516,2904,10
247575,1482,7
247630,10604,6
247643,40178,6
247692,22513,8
247712,10209,8
247773,27821,8
247823,306,8
247831,5114,9
247839,33028,8
247863,1200,8
247866,10408,7
247892,23289,7
247915,1840,6
247955,4151,8
248037,20939,7
248094,29803,8
248129,121,9
248190,2198,7
248242,19369,8
248350,24439,7
248385,21995,8
248388,10521,9
248426,3231,7
248435,24627,10
248438,6594,10
248534,20,9
248551,1579,8
248553,96,8
248567,17855,5
248602,12065,3
248620,3588,7
248622,1535,8
248779,2171,8
248847,24439,10
248881,17741,5
248890,14345,7
248917,16782,8
248995,33769,7
249046,33511,10
249090,34792,8
249125,4884,8
249125,17082,7
249140,33028,5
249152,5507,8
249188,9969,10
249245,12291,9
249257,22319,8
249302,1066,10
249302,7661,9
249348,33018,8
249348,1049,7
249370,904,9
249456,23273,10
249510,9014,5
249556,21855,7
249603,38659,8
249615,10464,8
249669,35507,8
249670,20031,7
249737,40004,9
249751,2775,7
249762,590,7
249771,1117,8
249856,38826,8
249860,8246,8
249896,408,8
249921,8713,10
249963,35079,8
250025,36038,8
250052,1238,9
250117,10294,8
250175,38528,8
250183,1568,4
250251,6211,8
250476,25805,8
250503,13659,9
250599,25397,6
250699,23281,7
250733,306,9
250767,37999,8
250812,20787,10
250874,39587,9
250874,7474,6
250925,36432,7
250939,15315,9
250945,23199,8
250952,323,8
250988,31240,8
251049,27663,9
251085,37991,8
251120,567,8
251154,5,8
251171,9938,7
251205,4081,7
251312,9756,8
251350,35333,7
251388,31051,6
251403,6836,2
251420,4898,8
251440,33502,8
251440,13663,7
251440,17074,8
251552,22663,6
251552,33743,7
251553,5277,8
251567,2237,5
251577,6030,8
251577,27899,8
251590,1668,8
251616,3603,7
251620,32485,7
251620,9656,7
